Name	C_inv	C_maint	C_op
NUCLEAR	729.070126	609.866092	0.000000
CCGT	160.021128	83.972683	0.000000
COAL_US	45.823871	14.485878	0.000000
COAL_IGCC	0.000000	0.000000	0.000000
PV	268.207767	63.463202	0.000000
WIND_ONSHORE	66.516954	4.353729	0.000000
WIND_OFFSHORE	220.842808	10.207139	0.000000
HYDRO_RIVER	14.671424	4.388697	0.000000
GEOTHERMAL	0.000000	0.000000	0.000000
IND_COGEN_GAS	60.254858	80.249413	0.000000
IND_COGEN_WOOD	0.000000	0.000000	0.000000
IND_COGEN_WASTE	83.820370	64.024782	0.000000
IND_BOILER_GAS	14.411085	4.304223	0.000000
IND_BOILER_WOOD	0.000000	0.000000	0.000000
IND_BOILER_OIL	7.502124	2.405551	0.000000
IND_BOILER_COAL	24.930868	7.433213	0.000000
IND_BOILER_WASTE	0.000000	0.000000	0.000000
IND_DIRECT_ELEC	0.000000	0.000000	0.000000
DHN_HP_ELEC	0.891290	0.626206	0.000000
DHN_COGEN_GAS	22.866685	13.852574	0.000000
DHN_COGEN_WOOD	3.340040	2.533735	0.000000
DHN_COGEN_WET_BIOMASS	0.000000	0.000000	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.000000	0.000000	0.000000
DHN_COGEN_WASTE	10.083654	7.702229	0.000000
DHN_BOILER_GAS	1.469551	0.438918	0.000000
DHN_BOILER_WOOD	0.000000	0.000000	0.000000
DHN_BOILER_OIL	0.335586	0.107606	0.000000
DHN_DEEP_GEO	0.335599	0.301976	0.000000
DHN_SOLAR	0.000000	0.000000	0.000000
DEC_HP_ELEC	22.588039	14.760437	0.000000
DEC_THHP_GAS	0.000000	0.000000	0.000000
DEC_COGEN_GAS	33.465983	36.932411	0.000000
DEC_COGEN_OIL	0.000000	0.000000	0.000000
DEC_ADVCOGEN_GAS	0.000000	0.000000	0.000000
DEC_ADVCOGEN_H2	0.000000	0.000000	0.000000
DEC_BOILER_GAS	272.672914	121.971376	0.000000
DEC_BOILER_WOOD	199.857826	104.252818	0.000000
DEC_BOILER_OIL	297.806329	266.287945	0.000000
DEC_SOLAR	23.362243	4.450259	0.000000
DEC_DIRECT_ELEC	0.000000	0.000000	0.000000
TRAMWAY_TROLLEY	12.309585	5.912500	0.000000
BUS_COACH_DIESEL	242.317664	174.075000	0.000000
BUS_COACH_HYDIESEL	0.000000	0.000000	0.000000
BUS_COACH_CNG_STOICH	52.499914	37.033333	0.000000
BUS_COACH_FC_HYBRIDH2	0.000000	0.000000	0.000000
TRAIN_PUB	253.472074	273.666093	0.000000
CAR_GASOLINE	4189.442439	1365.734185	0.000000
CAR_DIESEL	7801.089792	2621.966627	0.000000
CAR_NG	123.342779	49.909756	0.000000
CAR_HEV	0.000000	0.000000	0.000000
CAR_PHEV	0.000000	0.000000	0.000000
CAR_BEV	0.000000	0.000000	0.000000
CAR_FUEL_CELL	0.000000	0.000000	0.000000
TRAIN_FREIGHT	8.411648	5.032831	0.000000
BOAT_FREIGHT_DIESEL	24.529979	39.508333	0.000000
BOAT_FREIGHT_NG	0.000000	0.000000	0.000000
TRUCK_DIESEL	1469.720993	1055.811111	0.000000
TRUCK_FUEL_CELL	0.000000	0.000000	0.000000
TRUCK_NG	83.781703	59.099444	0.000000
TRUCK_ELEC	0.000000	0.000000	0.000000
NON_ENERGY_OIL	0.000000	0.000000	0.000000
NON_ENERGY_NG	0.000000	0.000000	0.000000
PHS	9.912088	0.000000	0.000000
BATT_LI	0.000000	0.000000	0.000000
BEV_BATT	0.000000	0.000000	0.000000
PHEV_BATT	0.000000	0.000000	0.000000
TS_DEC_HP_ELEC	0.000000	0.000000	0.000000
TS_DEC_DIRECT_ELEC	0.000000	0.000000	0.000000
TS_DHN_DAILY	0.000000	0.000000	0.000000
TS_DHN_SEASONAL	0.000000	0.000000	0.000000
TS_DEC_THHP_GAS	0.000000	0.000000	0.000000
TS_DEC_COGEN_GAS	0.000000	0.000000	0.000000
TS_DEC_COGEN_OIL	0.000000	0.000000	0.000000
TS_DEC_ADVCOGEN_GAS	0.000000	0.000000	0.000000
TS_DEC_ADVCOGEN_H2	0.000000	0.000000	0.000000
TS_DEC_BOILER_GAS	0.000000	0.000000	0.000000
TS_DEC_BOILER_WOOD	0.000000	0.000000	0.000000
TS_DEC_BOILER_OIL	0.000000	0.000000	0.000000
TS_HIGH_TEMP	0.000000	0.000000	0.000000
SEASONAL_NG	0.000000	0.000000	0.000000
SEASONAL_H2	0.000000	0.000000	0.000000
